id	place	value	longitude	latitude	show_on_main_map	show_on_voyage_map	region_id
1713	Hillcliff, Warrington	104931	-2.5934908	53.3683025	1	1	63
1715	Hubberston	104933	-5.0536480	51.7164800	1	1	63
1716	Huyton	104935	-2.8257456	53.4154747	1	1	63
1717	Islington	104936	-0.1028346	51.5386210	1	1	63
1718	Kent	104937	0.7962001	51.2126540	1	1	63
1719	Kingston	104938	-0.3274198	53.7676236	1	1	63
1722	Greenbank	104941	-2.9288044	53.3852947	1	1	63
1723	Grinsdale	104942	-2.9859209	54.9135980	1	1	63
1724	Hambleton	104943	-0.6661490	52.6570940	1	1	63
1725	Haverfordwest	104944	-4.9713190	51.8004750	1	1	63
1727	Hereford	104946	-2.7159740	52.0563980	1	1	63
1728	Heversham	104947	-2.7716789	54.2429810	1	1	63
1729	Heysham	104948	-2.8944750	54.0419900	1	1	63
1730	Highfield, Liverpool	104949	-3.0546749	53.3073796	1	1	63
1732	Denbigh	104951	-3.4114171	53.1854915	1	1	63
1733	Edgehill, Liverpool	104952	-2.9533814	53.4070738	1	1	63
1734	Ellel	104953	-2.7844760	54.0019670	1	1	63
1735	Etton	104954	-0.5147994	53.8780891	1	1	63
1736	Flixton	104956	-2.3919210	53.4490925	1	1	63
1737	Giggleswick	104957	-2.2897949	54.0729680	1	1	63
1738	Great Crosby	104958	-3.0251990	53.4919160	1	1	63
1741	Beacon Rise, Stone	104960	-2.1504643	52.8915024	1	1	63
1742	Cambridge	104961	0.1312729	52.1950788	1	1	63
1743	Dalemain	104962	-2.8113061	54.6342959	1	1	63
1744	Sandfield, Wallasey	104963	-3.0406670	53.4310515	1	1	63
1745	Wakefield	104964	-1.5054543	53.6838817	1	1	63
1746	Moss Side	104965	-2.9259561	53.5131245	1	1	63
1747	Devon, UK	104966	-3.5308750	50.7155591	1	1	63
1748	Dorset	104967	-2.3444786	50.7487635	1	1	63
1749	Westmorland, place unspecified	104968	-2.6217056	54.6745574	1	1	63
1750	Blackley Hurst Hall, Billinge	104969	-2.7146670	53.4944540	1	1	63
1752	Ashburton, Devon	104970	-3.7533399	50.5154457	1	1	63
1753	Chorlton Hall, Backford	104971	-2.7977437	53.0288835	1	1	63
1754	Church Green Lymm Cheshire	104972	-2.4776973	53.3785054	1	1	63
1755	Claughton	104973	-2.6674041	54.0933560	1	1	63
1756	Cockerham	104974	-2.8171981	53.9635849	1	1	63
1757	Colton, Lancashire	104975	-3.0513516	54.2656963	1	1	63
1758	Colwall Stone	104976	-2.3639790	52.0796230	1	1	63
1759	Congleton	104977	-2.2189230	53.1628560	1	1	63
1760	Warrington	104978	-2.5960789	53.3903323	1	1	63
1761	Warminster	104979	-2.1903735	51.2112758	1	1	63
1763	Homestead	104980	-2.9436890	53.4504397	1	1	63
1764	Walton	104981	-2.9844772	53.4371805	1	1	63
1516	Carlisle, Cumbria	104982	-2.9345361	54.8926725	1	1	63
1519	Castle Godwyn, Gloucester	104983	-2.1907909	51.7875606	1	1	63
1521	Caton Green	104984	-2.6812727	54.0859383	1	1	63
1525	Chard, Devon	104985	-2.9633160	50.8697919	1	1	63
1527	Cheshire	104986	-2.6103157	53.2326344	1	1	63
1529	Childer Thornton	104987	-2.9527498	53.2923264	1	1	63
1530	Childwall	104988	-2.8953695	53.4035115	1	1	63
1531	Chorley	104989	-2.6325960	53.6535110	1	1	63
2012	Mile End Liverpool	104990	-2.9832462	53.4194422	1	1	63
1775	Prescot	104992	-2.8045640	53.4286740	1	1	63
1776	Middleton, Tamworth	104993	-1.7171412	52.5805306	1	1	63
1777	Caton Lancashire	104995	-2.7195234	54.0758171	1	1	63
1778	Fairfield	104996	-2.9370624	53.4126177	1	1	63
1779	Cumberland	104998	-2.7974835	54.5772323	1	1	63
1774	Bristol	77710404	-2.5514861	51.4846622	1	1	63
596	Basse Indre	77710764	-1.6700000	47.2000000	0	1	4
2122	Columbia	77722117	-95.6452200	29.1438500	1	1	98
398	Caribbean (colony unspecified)	77739001	-70.0000000	20.0000000	0	1	81
593	Asia, port unspecified	77780999	0.0000000	0.0000000	0	0	85
621	Americas, region unspecified	77790299	0.0000000	0.0000000	0	1	62
