14259|BPB|<i>Boston Post Boy</i>|2
14260|cc|<i>Cornwall Chronicle (Montego Bay)</i>|2
14261|CharlestonCourier|<p><em>Newsbank - Americas Historical Newspapers</em></p>|2
14262|CJ|<i>Country Journal</i> December 1, 1808: [3].|2
14263|CommonSense|<i>Common Sense</i>|2
14264|CS|<i>Columbian Sentinel</i>|2
14265|DA|<i>Daily Advertiser</i>|2
14266|Dawk’s|<i>Dawk’s Newsletter</i>|2
14267|DC|<i>Daily Courant (London)</i>|2
14268|DF|<i>Diário Fluminense</i>|2
14269|DailyG|<p>Daily Gazeteer (London)</p>|2
14270|Dgov|<i>Diário do Governo</i>|2
14271|DJ|<i>Daily Journal</i>|2
14272|DP|<i>Daily Post</i>|2
14273|DPB|<i>Daily Post Boy</i>|2
14274|DPE|<i>Diário de Pernambuco</i>|2
14275|DRJ|<i>Diário do Rio de Janeiro</i>|2
14276|DWM|<i>Dumfries Weekly Magazine</i>|2
14277|edg|<i>Essequebo and Demerary Gazette (Demerary Gazette)</i>|2
14278|EJ|<i>Evening Journal</i>|2
14279|GEP|<i>General Evening Post</i>|2
14280|GG|<i>Georgia Gazette</i>|2
14281|gi|<i>Barbados Gazette; or, General Intelligencer</i>|2
14282|GLGA|<i>Gore’s Liverpool General Advertiser (Gore’s General Advertiser)</i>|2
14283|GRJ|<i>Gazeta do Rio de Janeiro</i>|2
14284|HMMGA|<i>Harrop’s Manchester Mercury and General Advertiser (Manchester Mercury)</i>|2
14285|IDO|<i>Idade de Ouro do Brasil</i>|2
14286|JC|<p><em>Jornal do Commercio</em>, Rio de Janeiro</p>|2
14287|jg|<i>Jamaica Gazette</i>|2
14288|KC|<i>Kingston Chronicle and Advertizer</i>|2
14289|kda|<i>The Diary and Kingston Daily Advertiser</i>|2
14290|kg|<i>Royal Gazette (Kingston)</i>|2
14291|LEP|<p><em>London Evening Post</em>, (London, England)</p>|2
14292|LG|<i>London Gazette</i>|2
14293|LGA|<p><em>Liverpool General Advertizer</em>, (Liverpool, England)</p>|2
14294|lgga|<i>Lancaster Gazetteer, and General Advertiser for Lancashire, Westmorland</i>|2
14295|LJ|<i>London Journal</i>|2
14296|LList|<p><em>New Lloyd's List</em> (later, Lloyd's List), (London, England)</p>|2
14297|LouisianaGazette|<i>Louisiana Gazette</i>|2
14298|MG|<p><em>Maryland Gazette</em> (Baltimore)<br /></p>|2
14299|NL|<i>News Letter</i>|2
14300|NM|<i>Newport Mercury</i> (Newport, Rhode Island).|2
14301|NYEP|<i>New York Evening Post</i>|2
14302|NYGWM|<i>New York Gazette and Weekly Mercury</i>|2
14303|NYGWPB|<i>New York Gazette and Weekly Post Boy</i>|2
14304|NYM|<i>New York Mercury</i>|2
14305|NYWJ|<i>New York Weekly Journal</i>|2
14306|OCM|<i>O Conciliador do Maranhão</i>|2
14307|OWJ|<i>Original Weekly Journal</i>|2
14308|PA|<i>Public Advertiser</i>|2
14309|PB|<i>Post Boy</i>|2
14310|PG|<i>Pennsylvania Gazette</i>|2
14311|PLP|<i>Penny London Post</i>|2
14312|PM|<i>Post Man</i>|2
14313|PostMaster|<i>Post Master</i>|2
14314|ProvidenceGazette|<i>Providence Gazette</i> (Providence, Rhode Island).|2
14315|rg|<i>Royal Gazette and Bahamas Advertiser</i>|2
14316|RGSLA|<i>Royal Gazette and Sierra Leone Advertizer</i>|2
14317|RMA|<i>Rayner’s Morning Advertizer</i>|2
14318|RRG|<i>Rivington’s Royal Gazette</i>|2
14319|RWJ|<i>Read's Weekly Journal; or, British Gazetteer</i>|2
14320|SCG|"Mortuary Notice." <em>Carolina Gazette</em> (Charleston, South Carolina), no. 531, March 11, 1808: [3]. <em>Readex: America's Historical Newspapers</em>. https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10CE5EA64C242398%40EANX-10EC792F21689108%402381488-10EC792F90DA9728%402-10EC7930BB4D2AE8%40Mortuary%2BNotice.|2
14321|SCWG|<i>South Carolina Weekly Gazette</i>|2
14322|sem|<i>Semanario de Agricultura, Industria y Commercio</i>|2
14323|SG|<i>Salem Gazette</i>|2
14324|stg|<i>St. Georges Chronicle, and New Grenada Gazette</i>|2
14325|StJEP|<i>Saint James’ Evening Post</i>|2
14326|SurinaamscheCourant|<i>Surinaamsche Courant</i>|2
14327|TGA|<i>The General Advertiser</i>|2
14328|Times|<i>The Times</i>|2
14329|USJ|<i>United Service Journal and Naval and Military Magazine</i>|2
14330|USWJ|<i>Universal Spectator, and Weekly Journal</i>|2
14331|VG|<p><em>Virginia Gazette</em>, (Williamsburg, Virginia)</p>|2
14332|w|<i>Williamson’s Daily Advertiser (Liverpool)</i>|2
14333|WEP|<p><em>Whitehall Evening Post</em> (London)</p>|2
14334|WJ|<i>Weekly Journal</i>|2
14335|WJBG|<i>Weekly Journal; or, British Gazetteer</i>|2
14336|WJSP|<i>Weekly Journal; or, Saturday's Post</i>|2
14337|wla|<p><em>Williamson&rsquo;s Liverpool Advertiser</em> (later, later, Williamson&rsquo;s Liverpool Advertiser and Mercantile Chronicle), (Liverpool, England)</p>|2
14338|WM|<i>Weekly Miscellany</i>|2
14339|WNDR|<i>Weekly News and Daily Register</i>|2
14340|WR|<i>Weekly Register</i>|2
14341|WYCI|<i>What-d'Ye-Call-It  (London</i>|2
14343|BRO, Hobhouse|<i>Bristol Record Office</i> (Bristol, UK) 8029/16, Letters to Messrs Isaac Hobhouse, Onesiphorus Tyndall, merchants of Bristol, from their agents in the West Indies (1723-36)|1
14344|Told|Told, Silas, <i>An Account of the Life, and Dealings of God with Silas Told</i> (London, 1786).|3
14345|Martin, Spurrell|Martin, Bernard, and Martin Spurrell (eds.), <i>The Journal of a Slave Trader (John Newton), 1750-1754</i> (London, 1962).|3
14346|Thésée|<p>Th&eacute;s&eacute;e Fran&ccedil;oise<em>, Les Ibos d'Am&eacute;lie</em></p>|3
14347|Tanodi|Tanodi, Aurelio, <i>Documentos de la real hacienda de Puerto Rico</i>, 2 vols. (San Juan, Puerto Rico, 2009), vol. 2, <i>1510-1545</>  |3
14348|Pérez García and Chaves|<p>P&eacute;rez Garc&iacute;a, Rafael M., and Manuel F. Fern&aacute;ndez Chaves, "Sevilla y la trata negrera atl&aacute;ntica: env&iacute;os de esclavos desde Cabo Verde a la Am&eacute;rica espa&ntilde;ola, 1569-1579," in Le&oacute;n Carlos &Aacute;lvarez Santal&oacute; (coord.), <em>Estudios de Historia Moderna en Homenaje al profesor Antonio Garc&iacute;a-Baquero</em> (Seville, 2009), 597-622</p>|3
14349|Arcila Farías, 1986|<p>Arcila Far&iacute;as, Eduardo, <em>Hacienda y comercio en Venezuela en el siglo XVII: 1601-1650</em> (Caracas, 1986).</p>|3
14350|Macías Domínguez|Macías Domínguez, Isabelo, <i>Cuba en la primera mitad del siglo XVII</i> (Seville, 1978).|3
14351|Gelpí Baiz|<p>Gelp&iacute; Baiz, Elsa, <em>Siglo en blanco: estudio de la econom&iacute;a azucarera en Puerto Rico, siglo XVI (1540-1612)</em> (San Juan, 2000).</p>|3
14352|Navarrete|Navarrete, María Cristina, <i>Génesis y desarollo de la esclavitud en Colombia, siglos XVI y XVII</i> (Cali, 2005).|3
14353|Arcila Farías, 1983|<p>Arcila Far&iacute;as, Eduardo, <em>Libros de la Real Hacienda en la &uacute;ltima d&eacute;cada del siglo XVI</em>, 4 vols (Caracas, 1983).</p>|3
14354|Troconis de Veracoechea|Troconis de Veracoechea, Ermila, <i>Documentos para el estudio de los esclavos negros en Venezuela: Selección y estudio preliminar</i> (Caracas, 1969).|3
14355|Lapeyre|Lapeyre, Henri, "Le trafic négrier avec l'Amérique espagnole," in <i>Homenaje a Jaime Vicens Vives</i>, 2 (Barcelona, 1967), 285-306. |3
14356|Strauss|Strauss, Rafael A.,  "Aproximación a una demografía de la esclavitud negra en Venezuela, siglos XVI y XVII,"  <i>Tierra Firme</i> [Caracas], 22, issue 85 (2004): 75-105.|3
14357|Saguier|Saguier, Eduardo, “The Uneven Incorporation of Buenos Aires into World Trade Early in the Seventeenth Century (1602-42),” PhD dissertation (Washington University, 1982)|4
14358|Vila Vilar, Cuadro 2|<p>Vila Vilar, Enriqueta, <em>Historia de Puerto Rico, 1600-1650</em> (Seville, 1974).</p>|3
14359|Chaunus|<p>Chaunu, Huguette and Pierre,<em>Se?ville et l'Atlantique, 1504-1650</em> 8 vols (Paris, 1955-1959)</p>|3
14360|De la Fuente|De la Fuente, Alejandro, "Introducción al estudio de la trata en Cuba. Siglos XVI y XVII," <i>Santiago</i>, 61 (1986): 155-208.|3
14361|SLA,LAR|<i>National Archives of Sierra Leone</i> (Fourah Bay, Sierra Leone) Liberated African Registers|1
14362|Lucena, 1986|Lucena, Manuel, Visperas de la Independencia Americana: Caracas (Madrid, 1986).|3
14363|Rojas|Rojas, María Teresa de (comp.), <i>Indice y extractos del Archivo de Protocolos de la Habana, 1578-1585</i> (Havana, 1947).|3
14364|Walsh Maryland Database|Walsh, Lorena, Database of slave trading voyages to Maryland|5
14365|Walsh Virginia Database|Walsh, Lorena, Database of slave trading voyages to Virginia|5
14366|Behrendt,AnteraDuke|Behrendt, Stephen D., A. J. H. Latham and David Northrup, <i>The Diary of Antera Duke: An Eighteenth Century African Merchant</i> (New York, 2010).|3
14367|Molina|Molina, Raúl A.,<i> Las primeras experiencias comerciales del Plata; el comercio marítimo, 1580-1700 </i>(Buenos Aires, 1966)|3
14368|Acosta Saignes, 1967|Acosta Saignes, Miguel, <i>Vida de los esclavos negros en Venezuela</i> (Caracas, 1967).|3
14369|Zeuske, 2012|Zeuske, Michael, "Rethinking the Case of the Schooner Amistad, its Captain/Employer and its 'Workers of the Slave Trade:' Contraband and Complicity after 1808/1820," Journal of Social History, 57 (2012).|3
14370|Vila Vilar,|<p>Vila Vilar, Enriqueta, <span style="font-size: 11px;"><em>Hispanoam&eacute;rica y el comercio de esclavos: Los asientos portugueses </em>(Sevilla, 1977)</span></p>|3
14371|Acosta Saignes, 1961|<p>Acosta Saignes, Miguel, "La Trata de Esclavos en Venezuela," <em>Revista de Historia</em> (Venezuela), 1 (1960/61): 1-43.</p>|3
14372|Brito Figueroa|Brito Figueroa, Federico, Estructura Economica de Venezuela Colonial (Caracas, 1963) |3
14373|mettas|Mettas, Jean,  <i>Répertoire des Expéditions Négrières Françaises au XVIIIe Siècle;</i> Tome 1, <i>Nantes</i> (Paris, 1978); Tome 2, <i>Ports Autres que Nantes</i> (Paris, 1984), édité par Serge et Michelle Daget.|3
14374|Meyer|Meyer, Jean, <i>L'Armement Nantais dans la Deuxième Moitié du XVIIIe SiPcle</i> (Paris, 1969).|3
14375|Arcila Farías, 1946|<p>Arcila Far&iacute;as, Eduardo, <em>Econom&iacute;a colonial de Venezuela</em> (M&eacute;xico, 1946).</p>|3
14376|Prior,pp. 12-13|<p>Prior, Thomas, An authentic narrative of the success of tar-water in curing a great number&hellip; (Dublin, 1746)</p>|3
14377|Relations sur le Congo|Relations sur le Congo du Père Laurent de Lucques (1700-1717), Brussels, 1953|3
14378|Briceño Iragorry, II|Briceño Iragorry, Mario, Actas del Cabildo de Caracas, 12 vols (Caracas, 1943)|3
14379|Goslinga,WildCoast|Dutch in the Caribbean on the Wild Coast|3
14380|Gallison|Gallison, John, Reports of cases argued and determined in the Circuit Court of the United States, for the first circuit, vol. 2  (Boston, 1817), pp. 560-65.|3
14381|Harries|Harries, Patrick, "Abolition's Legal Contours: Negotiating an End to the Transatlantic Slave Trade at Cape Town," </i>Slavery & Abolition</i> (2013)|3
14382|Emmanuel|Emmanuel, Isaac, History of the Jews of the Netherlands (Cincinnati, 1970)|3
14383|Adderley|Adderley, Roseanne Marion, </i>'New Negroes from Africa’: Slave Trade Abolition and Free African Settlement in the Nineteenth Century Caribbean</i> (Bloomington, IN, 2006)|3
14384|Judd|Jacob Judd, "Frederick Philipse and the Madagascar Trade," New-York Historical Society Quarterly, 55 (1971): 354-374.|3
14385|Origins|African Origins: Portal to Africans Liberated from the Transatlantic Slave Trade (Emory University, 2009).  URL: www.african-origins.org|3
14386|AGNV|<p><em>Archivo General de la Nacion, Venezuela</em> (Caracas)</p>|1
14387|Riksarkivet|<i>Riksarkivert</i> (Stockholm, Sweden) St. Barthélemy Samlingen|1
14388|VFH|Virginia Foundation for the Humanities (Charlottesville, Virginia) image 028, as shown in Jerome S. Handler and Michael L. Tuite Jr., "The Atlantic Slave Trade and Slave Life in the Americas: A Visual Record" URL: http://hitchcock.itc.virginia.edu/Slavery/ |1
14389|JeffersonPapers|The Papers of Thomas Jefferson Digital Edition, (Charlottesville, Virginia). URL: rotunda.upress.virginia.edu/founders/TSJN-01-15-02-0620-0009|1
14390|MMM,DX/2277|<i>Merseyside Maritime Museum</i> (Liverpool, UK) DX/2277, Mampookata logbook|1
14391|Braidwood|Braidwood, Stephen J, </i>Black Poor and White Philanthropists: London Poor and the Foundation of the Sierra Leone Settlement, 1786-91</i> (Liverpool, 1994)|3
14392|ANC,Fomento|<p><em>Archivo Nacional de Cuba, Junta de Fomento, </em>Havana, Cuba</p>|1
14393|ANC,IH|<p><span class="source_reference_main_part"><em>Archivo Nacional de Cuba, Intendencia de Hacienda</em>, Havana, Cuba,</span></p>|1
14394|jm|Jamaican Mercury|2
14395|JamCour|<p>Jamaican Courant</p>|2
14396|Ferrer|<p>Ferrer, Ada, <em>Freedom&rsquo;s Mirror. Cuba and Haiti in the Age of Revolution</em> (New York, 2014)</p>|3
14397|BHS|<p><em>Bristol Historical and Preservation Society</em> (Bristol, RI)</p>|1
14398|AfricanInstit,Sixteenth|African Institution, Sixteenth Report of the Directors of the African Institution (London, 1823)|3
14399|MedfordHS|http://www.medfordhistorical.org/slavetradeletters.php|1
14400|MMM, C/EX/L/|Merseyside Maritime Museum, Liverpool Registers of Merchant Ships, Subsidiary Register Books|1
14401|Schuck|Schück, Richard, <i>Brandenburg Preußens Kolonialpolitik unter dem Großen Kurfürsten und seinen Nachfolgern (1647-1721)</i>, 2 vols. (Leipzig, 1889).     |3
14402|ANC,ML|<p><em>Archivo Nacional de Cuba, </em><span class="source_reference_main_part"><em>Miscelanea de Libros</em>,</span> Havana, Cuba</p>|1
14403|New London Gazette|British Library, Burney Collection of Early English Newspapers, New London Gazette|2
14404|Lauritsen|Lauritsen, Eric C., "The Untold Story of New Hampshire and the Transatlantic Slave Trade, 1700-1800," (Unpublished BA Honors thesis, Dartmouth College, 2009)|4
14405|Duncan (1972)|Duncan, T. Bentley, </i>Atlantic Islands: Madeira, the Azores, and the Cape Verdes in Seventeenth-Century Commerce and Navigation</i> (Chicago: 1972). |3
14406|Affiches Américaines|<p><em>Affiches Am&eacute;ricaines</em>, (Cap Fran&ccedil;ais, St. Domingue)</p>|2
14407|Papel Periodico|Biblioteca Nacional de Cuba, Papel Periodico|2
14408|ANC,Asuntos Politicos|Archivo Nacional de Cuba, Asuntos Politicos|1
14410|LondonEveningPost|British Library, Burney Collection of Early English Newspapers, </i>London Evening Post</i>|2
14411|Newson, Minchin|<p>Newson, Linda A. and Minchin, Susie, From Capture to Sale: The Portuguese Slave Trade in the Early Seventeenth Century (Leiden, 2002)</p>|3
14412|Knight|Knight, Franklin, </i>Slave Society in Cuba during the Nineteenth Century</i> (Madison, WI, 1970)|3
14413|CSL|<p>Connecticut State Library Log Book of Slave Traders at www.cslib.org/slaverlog.htm</p>|1
14414|Lesens|Lesens, Pierre, <i>Mémoire  pour  le sieur Pierre LESENS, capitaine de navire,  de présent en la ville des Cayes,  appelant (...) contre le sieur Pierre Guillaume Robert BUNEL,  se disant négociant à Honfleur et représenté en cette colonie par le sieur Pierre GRINGUET,  capitaine du navire "La Renommée," actuellement en rade aux Cayes, ledit sieur BUNEL osant se dire,  agir  au  nom et comme armateur et propriétaire  du navire  "La Furieuse,"  commandé par ledit  sieur  LESENS, l'un des intéressés audit navire, intimé signé BAUDRY DES LOZIèRES"</i> (Port au Prince, impr. Mozard, 1789), in 8°. 8° Fn 1 (sic), in A. Corda, <i>Catalogue  des  factums  et  d'autres documents  judiciaires  antérieurs  à  1790</i>, 10 vols, Bibliothèque nationale. Paris.|3
14415|Sally|Brown University, Voyage of the Slave Ship Sally, www.stg.brown.edu/projects/sally/|3
14416|Biblio Mejanes|Aix en Provence, Cité du livre-Bibliothèque Méjanes|1
14420|kma|<p><em>Kingston Mercantile Advertizer</em></p> <div id="mcePasteBin" style="position: absolute; top: 0px; left: 0; background: red; width: 1px; height: 1px; overflow: hidden" contenteditable="false"> <div contenteditable="true">X</div> </div>|2
14421|smg|<p><em>Savanna la Mar Gazette</em></p>|2
14422|The Slate|<p>http://www.slate.com/articles/life/history_lesson/2013/06/george_w_bush_and_slavery_the_president_and_his_father_are_descendants_of.html</p>|2
14423|Matos|<p>Matos, Artur Teodoro de, &ldquo;O com&eacute;rcio na costa da Guin&eacute; dois s&eacute;culos depois do infante: as viagens de Louren&ccedil;o Fernandes de Lima,&rdquo; in Artur Teodoro de Matos and Jo&atilde;o Paulo Oliveira e Costa (eds.), <em>A Heran&ccedil;a do Infante</em> (Lisboa, 2011), pp. 267-304.</p>|3
14424|Spalding,Miami|<p>Edward Spalding Papers, University of Miami, http://merrick.library.miami.edu/cdm/compoundobject/collection/chc0184/id/2293/rec/40</p>|1
14425|Fisher|<p><em>Mel Fisher Heritage Maritime Museum</em> (Key West)</p>|1
14426|AG|<p><em>Antigua Gazette</em> (Caribbean Newspapers, 1718-1876)</p>|2
14427|Emerigon|<p>Emerigon, Balthazard-Marie, <em>A treatise on insurances : translated from the French with an introduction and notes by Samuel Meredith</em> (London, 1850)</p>|3
14428|Thornton,SA|<p>Thornton, John, <em>The Kongolese Saint Anthony: Dona Beatriz Kimpa Vita and the Antonian Movement, 1684-1706</em> (New York, 1998)</p>|3
14429|Bowser (1974)|<p>Bowser, Frederick P., <em>The African Slave in Colonial Peru, 1524-1650</em> (Stanford, 1974)</p>|3
14430|Denman|<p>Denman, Joseph, <em>Practical remarks on the slave trade and on the existing treaties with Portugal</em>, 2d ed. (London, 1839)</p>|3
14431|dg|<p><em>Demerara Gazette</em></p>|2
14432|DonganPapers|<p>Christoph, Peter (ed.), The Dongan Papers, 1683-1688: <em>Files of the Provincial Secretary of New York During the Administration of Governor Thomas Dongan</em> [Historical Manuscripts Series, Vol 35] (New York 1996)</p>|3
14433|Fog's|<p><em>Fog's Weekly Journal</em></p>|2
14434|Freeman's Journal|<p>Freeman's Journal (London)</p> <div id="mcePasteBin" style="position: absolute; top: 0px; left: 0; background: red; width: 1px; height: 1px; overflow: hidden;" contenteditable="false"> <div contenteditable="true">X</div> </div>|2
14435|BaggeAcctBook|<p>John D. Rockefeller, Jr. Library, Colonial Williamsburg Foundation, Edmund Bagge Account Book</p>|1
14436|Baldwin's|<p>Baldwin's Weekly Journal (London)</p> <div id="mcePasteBin" style="position: absolute; top: 0px; left: 0; background: red; width: 1px; height: 1px; overflow: hidden" contenteditable="false"> <div contenteditable="true">X</div> </div>|2
14437|Hildebrand|<p>Hildebrand, Ingeger, <em>Den svenska Kolonin St-Barthelemy och V&auml;stindiska Kompaniet fram till 1796</em> (Lund, 1951)</p>|3
14438|LivRO,Heywood|<p>Liverpool Record Office, Heywood Memorandum Book</p>|1
14439|James Stewart|<p>Stewart, James, <em>Reports of cases argued and determined in the Court of Vice-admiralty at Halifax, in Nova Scotia</em> (London, 1814)</p>|3
